"subject" "activity" "body_acc_x" "body_acc_y" "body_acc_z" "gyro_x" "gyro_y" "gyro_z" "total_acc_x" "total_acc_y" "total_acc_z" "sd_body_x" "sd_body_y" "sd_body_z" "sd_gyrox" "sd_gyroy" "sd_gyroz" "sd_total_x" "sd_total_y" "sd_total_z"
14 "LAYING" -0.00912944379472793 0.00303991352093857 0.00709383268346878 0.033753046970337 -0.0357061180366958 0.0277907943660432 0.033753046970337 -0.0357061180366958 0.0277907943660432 0.0282224510152907 0.0171600019022192 0.0209499359964152 0.0389511420208158 0.0536836892622174 0.0252901504176059 0.0389511420208158 0.0536836892622174 0.0252901504176059
14 "SITTING" 0.000497646235658709 0.00442295448026678 0.00261172089732002 -0.0168784881570679 0.00135067650151065 0.0028854961498287 -0.0168784881570679 0.00135067650151065 0.0028854961498287 0.00911805287849417 0.0162650822464152 0.0169138702477403 0.0183922739247976 0.0310638790027618 0.0249960392206824 0.0183922739247976 0.0310638790027618 0.0249960392206824
14 "STANDING" 0.000612028731561224 0.00101248862367876 0.00148320788232755 0.00576134981127865 0.00836551058066562 -0.0032243599243362 0.00576134981127865 0.00836551058066562 -0.0032243599243362 0.0101035941969312 0.0139435018944933 0.017003523284755 0.0355804669683487 0.0431342223703063 0.0280538750302494 0.0355804669683487 0.0431342223703063 0.0280538750302494
14 "WALKING" -0.00115738359675742 -0.00243394117425847 0.00051244763668697 0.0249569189685434 -0.00389588568707627 -0.0154953113462394 0.0249569189685434 -0.00389588568707627 -0.0154953113462394 0.195502781494002 0.163404707458377 0.192193593229452 0.349683871511596 0.756168407808819 0.425338185587198 0.349683871511596 0.756168407808819 0.425338185587198
14 "WALKING_DOWNSTAIRS" 0.00326562777251042 -0.00150849217334549 0.00511189375942708 0.0133734112198958 -0.00911540855447222 -0.0225713621674653 0.0133734112198958 -0.00911540855447222 -0.0225713621674653 0.332114777973171 0.237285709536301 0.264072991797039 0.563760250538785 0.811155091914513 0.65886213309628 0.563760250538785 0.811155091914513 0.65886213309628
14 "WALKING_UPSTAIRS" -0.00312309149493345 -0.00173124058600116 -0.00131212876441696 0.112477918911863 -0.0221955074349537 -0.0577451707537138 0.112477918911863 -0.0221955074349537 -0.0577451707537138 0.225797484826375 0.22504149368181 0.292386849907574 0.476913123325202 1.1323112796775 0.759903395049659 0.476913123325202 1.1323112796775 0.759903395049659
15 "LAYING" 0.0024523376326194 0.000266714904036024 -0.00337693875565245 0.0111847636428097 0.00558466787017941 0.0120026489182854 0.0111847636428097 0.00558466787017941 0.0120026489182854 0.0104328352864281 0.0080953669927971 0.0156888207491198 0.0389975879409544 0.0317568854049051 0.0232371057892668 0.0389975879409544 0.0317568854049051 0.0232371057892668
15 "SITTING" -0.000962888456975953 0.00284249620218962 -0.00176851520272073 -0.0103508553410916 -0.00271053215285686 0.00392356792502873 -0.0103508553410916 -0.00271053215285686 0.00392356792502873 0.00561491628221451 0.0149887345119125 0.0121368263793874 0.0119708223743832 0.0209029215387847 0.0197369526178166 0.0119708223743832 0.0209029215387847 0.0197369526178166
15 "STANDING" 0.000276156352332842 -0.00063648680571079 0.00079176227921079 0.00147640148534788 0.00378155331808933 -0.00448703211213216 0.00147640148534788 0.00378155331808933 -0.00448703211213216 0.00500900804822589 0.0133670498715695 0.0117174046131773 0.0471630451290068 0.0239565182521207 0.0176058757892214 0.0471630451290068 0.0239565182521207 0.0176058757892214
15 "WALKING" -0.000757667256947338 2.99913346643519e-05 0.000226553781655382 -0.0286854263271991 0.00591304037698785 -0.000922491521652199 -0.0286854263271991 0.00591304037698785 -0.000922491521652199 0.219765638313079 0.196293812576725 0.0895396326095178 0.585466890014413 0.445348795843613 0.25081267091808 0.585466890014413 0.445348795843613 0.25081267091808
15 "WALKING_DOWNSTAIRS" 0.000540567950271577 0.00603592463077009 -0.000732836134354539 -0.112359025363132 0.0179079727913579 -0.00670832715649182 -0.112359025363132 0.0179079727913579 -0.00670832715649182 0.458384884357869 0.204428632228232 0.132152088741757 0.594986640709141 0.481830922710202 0.36502769648812 0.594986640709141 0.481830922710202 0.36502769648812
15 "WALKING_UPSTAIRS" -0.00152255917456087 -0.00609181387196615 -0.00285573608139258 0.121708317158854 -0.0362919205909147 0.00214008021862142 0.121708317158854 -0.0362919205909147 0.00214008021862142 0.317842280012847 0.171868863040062 0.114575665102507 0.510902508118404 0.514728959640143 0.25525118045483 0.510902508118404 0.514728959640143 0.25525118045483
16 "LAYING" -0.000690082359857366 0.000276839680341741 0.00032939762637971 0.0118814889989098 -0.0177598061187734 0.00455347393318371 0.0118814889989098 -0.0177598061187734 0.00455347393318371 0.00996631497940011 0.0114604185047251 0.0092320544104409 0.0217180733679052 0.0244043998370704 0.00956118491201108 0.0217180733679052 0.0244043998370704 0.00956118491201108
16 "SITTING" 0.000657976590047101 0.00361303366648721 0.00633171343982337 -0.013950562877109 0.00762431118636956 -0.00299153891155054 -0.013950562877109 0.00762431118636956 -0.00299153891155054 0.00569898507112585 0.0100003837838931 0.013875090858322 0.0182116766856702 0.0339051673163504 0.0214209826658842 0.0182116766856702 0.0339051673163504 0.0214209826658842
16 "STANDING" 0.00122033567648269 0.000282286028511038 0.00153605368662113 -0.00232966046129393 0.00256072263866587 0.000177689699542788 -0.00232966046129393 0.00256072263866587 0.000177689699542788 0.00496756218444805 0.00851580549264806 0.0113939314106479 0.0248622650423796 0.0172370452377266 0.0107351142323998 0.0248622650423796 0.0172370452377266 0.0107351142323998
16 "WALKING" -0.000319878514473039 -0.0017259296114568 -0.000163984418560049 0.0128946334378661 0.00214181024863266 -0.00197736907808517 0.0128946334378661 0.00214181024863266 -0.00197736907808517 0.194835617012663 0.118825464286008 0.154125001156551 0.302848678252841 0.298577277083848 0.309421606160429 0.302848678252841 0.298577277083848 0.309421606160429
16 "WALKING_DOWNSTAIRS" 0.00371172697163564 -0.000656535042450133 -0.00382074003806516 0.00529860160415558 0.00274264634075798 -0.00123694562044548 0.00529860160415558 0.00274264634075798 -0.00123694562044548 0.393658066851541 0.147452422819332 0.184919418143526 0.476995732705508 0.363083053933625 0.271098819977347 0.476995732705508 0.363083053933625 0.271098819977347
16 "WALKING_UPSTAIRS" -0.00444921395644914 0.0014542960605576 -0.00520843811588995 0.10263546669136 0.0116150023535999 -0.0416590948035846 0.10263546669136 0.0116150023535999 -0.0416590948035846 0.197307701508015 0.14459292002495 0.159612899226391 0.430060334760097 0.318642044650071 0.309646449891285 0.430060334760097 0.318642044650071 0.309646449891285
17 "LAYING" -0.00160653922355832 0.00015313344831228 0.000429891721315801 0.00433087518234815 -0.00908343119579687 0.0111124189300339 0.00433087518234815 -0.00908343119579687 0.0111124189300339 0.0102037737069237 0.0111645882370101 0.0113925395998491 0.0226913814830362 0.0238403497966207 0.0137159562664913 0.0226913814830362 0.0238403497966207 0.0137159562664913
17 "SITTING" -4.50791666518555e-05 0.00156403459697815 -0.0017562370070509 -0.0153405680537429 0.00334773934649536 -0.000144910190222412 -0.0153405680537429 0.00334773934649536 -0.000144910190222412 0.00322377873190125 0.00824924923753567 0.00918908768129792 0.0107218999830723 0.012629855155778 0.0120191031748969 0.0107218999830723 0.012629855155778 0.0120191031748969
17 "STANDING" 7.55777541741787e-05 -0.000143638886373397 -0.00103215099458456 0.000739670474030609 -0.00122978426901282 0.00076275680518133 0.000739670474030609 -0.00122978426901282 0.00076275680518133 0.00428945504937909 0.00716994089453389 0.00833783238750225 0.0179193370465472 0.0134011262460429 0.00919470534247739 0.0179193370465472 0.0134011262460429 0.00919470534247739
17 "WALKING" -0.00107860869036885 -0.000707770505722336 -0.000490384847599897 0.0190306804663292 -0.00435146661043801 -0.00470009816438525 0.0190306804663292 -0.00435146661043801 -0.00470009816438525 0.222514844832932 0.169560196636379 0.135057838563719 0.454681248789743 0.419269245893103 0.299468945994208 0.454681248789743 0.419269245893103 0.299468945994208
17 "WALKING_DOWNSTAIRS" 0.00336787729505774 0.000210966647567935 0.00629773097550951 0.098439885471824 -0.0222034684826257 -0.0310011909952955 0.098439885471824 -0.0222034684826257 -0.0310011909952955 0.387311989917762 0.16217874126374 0.14130903165973 0.549927273142656 0.415939942927432 0.259561983763958 0.549927273142656 0.415939942927432 0.259561983763958
17 "WALKING_UPSTAIRS" -0.00514604121119792 -0.00300357470741602 -0.00428874461253499 -0.00283639389453125 0.00880133264500326 -0.0133837750335449 -0.00283639389453125 0.00880133264500326 -0.0133837750335449 0.305867803387387 0.170313161158747 0.14146067120299 0.440095901609323 0.390094456551499 0.37289386204226 0.440095901609323 0.390094456551499 0.37289386204226
18 "LAYING" -0.000594375465878462 -0.00013407286296512 0.000201081998308606 0.00257703172005361 -0.00425276904417548 0.00329526102096466 0.00257703172005361 -0.00425276904417548 0.00329526102096466 0.0064455973353124 0.00409769407350077 0.00524535869008304 0.00790547164222677 0.0141040940132763 0.00940289957857418 0.00790547164222677 0.0141040940132763 0.00940289957857418
18 "SITTING" -6.30082821226425e-05 0.00223915928642237 -0.0011882797670773 -0.00580734166534205 0.00260049867338788 -0.000672180393871984 -0.00580734166534205 0.00260049867338788 -0.000672180393871984 0.00325494241837402 0.00601658904790216 0.00705918454635992 0.00870281632281216 0.012151664911285 0.0111377313912118 0.00870281632281216 0.012151664911285 0.0111377313912118
18 "STANDING" 0.000181977907688399 0.000263726467105993 -4.81360471346747e-05 0.00112164976939277 0.000502687594757063 -0.000891255473481806 0.00112164976939277 0.000502687594757063 -0.000891255473481806 0.00401138919645479 0.00955356756299916 0.00988241088712863 0.0345681640863327 0.0170021416125431 0.0153527261738194 0.0345681640863327 0.0170021416125431 0.0153527261738194
18 "WALKING" -0.000760027319592634 -0.000348385608563058 0.00135086865554827 -0.0126495858844866 0.0058543683048577 0.00360226082250684 -0.0126495858844866 0.0058543683048577 0.00360226082250684 0.20415610240115 0.133783984390332 0.105830089776879 0.259074978741053 0.38750133538082 0.238763601143275 0.259074978741053 0.38750133538082 0.238763601143275
18 "WALKING_DOWNSTAIRS" 0.00223880059102557 0.000142385612393182 0.00162422789175 -0.0309198196498778 0.00483909505683239 0.0054944793258125 -0.0309198196498778 0.00483909505683239 0.0054944793258125 0.227994526860786 0.129136018928661 0.10758133030559 0.434949164761651 0.295027459247455 0.25220444881105 0.434949164761651 0.295027459247455 0.25220444881105
18 "WALKING_UPSTAIRS" -0.00250894305461476 -0.00265818613400997 -0.0014364029575264 -0.020001472873688 0.00980916234172953 0.00192121905792026 -0.020001472873688 0.00980916234172953 0.00192121905792026 0.202803609230735 0.136491764580266 0.126326950359316 0.355384803203149 0.379183636046563 0.276286584258869 0.355384803203149 0.379183636046563 0.276286584258869
19 "LAYING" -0.00101433578756419 -2.37714281279746e-06 -0.00022259086569695 -0.00364312793470345 -0.00944678550743788 0.00985750914279989 -0.00364312793470345 -0.00944678550743788 0.00985750914279989 0.0127838225302615 0.00626910317258723 0.00578232053528629 0.0179328099220738 0.0298623895013452 0.0151701250281354 0.0179328099220738 0.0298623895013452 0.0151701250281354
19 "SITTING" -0.000771864706626926 0.000209225220825086 -0.000132141072838677 0.00645598878514942 0.0100767143891453 0.00467608779367618 0.00645598878514942 0.0100767143891453 0.00467608779367618 0.00910004842087009 0.0102086130539406 0.0116707627573004 0.015087275438059 0.0328168223426621 0.0188512692402822 0.015087275438059 0.0328168223426621 0.0188512692402822
19 "STANDING" 0.000122926176369307 0.00089888318778339 -0.000242557613205116 0.00266532200352119 0.00505511307914197 -0.00676312085904732 0.00266532200352119 0.00505511307914197 -0.00676312085904732 0.00469653305443537 0.011226531838845 0.011550265010721 0.0486269505339596 0.0253009654435246 0.0212048230551228 0.0486269505339596 0.0253009654435246 0.0212048230551228
19 "WALKING" -0.000751080395372596 -0.00106958837692308 -0.00476649391650541 0.000183357907902646 -0.000369111026676683 -0.00288661519673978 0.000183357907902646 -0.000369111026676683 -0.00288661519673978 0.310431976578504 0.203620469952474 0.157779619340497 0.849486043697414 0.679948293894196 0.435936237788276 0.849486043697414 0.679948293894196 0.435936237788276
19 "WALKING_DOWNSTAIRS" -0.00306806990741186 0.00133432285417748 -0.00838655288767628 -0.183683781497276 0.0459666507875 0.0343581470894631 -0.183683781497276 0.0459666507875 0.0343581470894631 0.53000840004151 0.260509329720509 0.191732914955388 1.10558448104335 0.804513897483923 0.471183307745851 1.10558448104335 0.804513897483923 0.471183307745851
19 "WALKING_UPSTAIRS" -0.00730699633118555 -0.00695530594023828 -0.0141210534711445 0.0686141804520312 -0.0271686011450391 -0.0383132787675664 0.0686141804520312 -0.0271686011450391 -0.0383132787675664 0.2844926672915 0.202689166284992 0.148609623375056 0.518261944318132 0.635374452168848 0.433072597121913 0.518261944318132 0.635374452168848 0.433072597121913
20 "LAYING" -0.00784505722876648 0.00141488723129733 0.0013323678646119 0.00463985194742601 -0.00954934716664292 0.0165295978119578 0.00463985194742601 -0.00954934716664292 0.0165295978119578 0.0136839543658914 0.00786666713247691 0.00795849884977067 0.0152160622771734 0.0227245523605109 0.0155514941634298 0.0152160622771734 0.0227245523605109 0.0155514941634298
20 "SITTING" 9.67907534627604e-05 0.00126681591235914 -2.04795410750473e-05 -0.00900475538347538 0.00418555733406345 -0.00975671365355161 -0.00900475538347538 0.00418555733406345 -0.00975671365355161 0.0069153385745395 0.0126457116579525 0.0157752213734035 0.0223291642605852 0.0325518007488761 0.0284496258555441 0.0223291642605852 0.0325518007488761 0.0284496258555441
20 "STANDING" 0.000103275450374444 -0.000488505269605201 0.00261130139403168 0.00365239392970441 0.00203556314934717 -0.00396810774798461 0.00365239392970441 0.00203556314934717 -0.00396810774798461 0.0120721614670482 0.02301717912655 0.0186461239594721 0.100318562601678 0.0755666358827561 0.0470566492782445 0.100318562601678 0.0755666358827561 0.0470566492782445
20 "WALKING" -0.0010276069877451 -0.00213048636801471 -0.00172828794724265 0.00439814638143383 0.000105807922242648 -0.000529692662239584 0.00439814638143383 0.000105807922242648 -0.000529692662239584 0.258630182334024 0.256230959035603 0.141728040728408 0.669660062516093 0.833234082765819 0.40613599280049 0.669660062516093 0.833234082765819 0.40613599280049
20 "WALKING_DOWNSTAIRS" 0.00382664236535069 0.00393224578834549 0.0012238164825625 -0.0863165379171181 0.03984059838125 0.00777528482376736 -0.0863165379171181 0.03984059838125 0.00777528482376736 0.35052978856815 0.277954562193269 0.153920211833355 0.694043581254785 0.65515466962028 0.563729138011025 0.694043581254785 0.65515466962028 0.563729138011025
20 "WALKING_UPSTAIRS" -0.00525041073318015 -0.0058156146955239 -0.00420071156249004 0.0965282706310049 -0.0452900463158854 -0.012229143274663 0.0965282706310049 -0.0452900463158854 -0.012229143274663 0.288603796033434 0.198563013954072 0.141635382298137 0.443458558472386 0.687361517567959 0.575541558125506 0.443458558472386 0.687361517567959 0.575541558125506
21 "LAYING" -0.00128806485384349 -0.000674077962341146 0.00166947685621892 -0.00292669730053542 -0.0178164348202415 0.00520391188570879 -0.00292669730053542 -0.0178164348202415 0.00520391188570879 0.0160327568171448 0.00908617966459892 0.0127993886400812 0.0231104178322017 0.0386433392279179 0.0112249181525344 0.0231104178322017 0.0386433392279179 0.0112249181525344
21 "SITTING" -7.44929042729779e-06 0.00143568811549807 -0.00123885888246103 0.00804823217335533 0.00407773389325092 -0.00141637236454351 0.00804823217335533 0.00407773389325092 -0.00141637236454351 0.00409017018353994 0.00739186621619132 0.0102971235474806 0.0117910993939843 0.0200922628679637 0.0133422094234801 0.0117910993939843 0.0200922628679637 0.0133422094234801
21 "STANDING" -0.000128495864949034 0.000225373374935569 -0.000697089954132637 0.00876820895362851 0.000238304681608848 6.795197661796e-05 0.00876820895362851 0.000238304681608848 6.795197661796e-05 0.00745529406007664 0.0113680893070606 0.0127149335366102 0.034341513093215 0.0357097999810199 0.0218862051628784 0.034341513093215 0.0357097999810199 0.0218862051628784
21 "WALKING" 0.000331328701195913 -0.000536512911009615 0.00131749951740385 -0.0188298073208984 0.0069123509246244 0.00532825406045883 -0.0188298073208984 0.0069123509246244 0.00532825406045883 0.229560468795806 0.181803198150129 0.152526440896031 0.496114827154748 0.462934782578091 0.335381408062419 0.496114827154748 0.462934782578091 0.335381408062419
21 "WALKING_DOWNSTAIRS" 0.00492229034291667 -9.51388555798615e-05 0.00334931470480556 -0.101807678231372 0.0408845368989757 0.0275632873611267 -0.101807678231372 0.0408845368989757 0.0275632873611267 0.399211140553943 0.224040578994834 0.169952532391812 0.48748012961028 0.496739123330402 0.317038070545663 0.48748012961028 0.496739123330402 0.317038070545663
21 "WALKING_UPSTAIRS" -0.00255153063172433 -0.00345324307783245 -0.0056510107575266 0.0931138493709109 -0.0366987852490858 -0.040630256875 0.0931138493709109 -0.0366987852490858 -0.040630256875 0.248082055665304 0.191318316705668 0.143351301343927 0.40931573546898 0.412988990373428 0.51143180107023 0.40931573546898 0.412988990373428 0.51143180107023
22 "LAYING" 0.00049128767013635 0.0015080625803411 -0.000823633089053602 0.00705828675532986 -0.008232045932023 0.0259672435129253 0.00705828675532986 -0.008232045932023 0.0259672435129253 0.0183995480329846 0.0165485575947737 0.0132863835868101 0.0394554347905489 0.0311888331673685 0.0345117623409153 0.0394554347905489 0.0311888331673685 0.0345117623409153
22 "SITTING" -0.000822662309895161 0.00251310358604561 0.000819333264344758 -0.00863051869568594 -0.00226755714406304 -0.00260690744946036 -0.00863051869568594 -0.00226755714406304 -0.00260690744946036 0.00841477627413952 0.0140232097339293 0.0178508177061661 0.0181578599775042 0.0401541741908418 0.0280963473029101 0.0181578599775042 0.0401541741908418 0.0280963473029101
22 "STANDING" 0.000304607253942684 0.000672338255530754 0.00110340839274454 0.000159554813239088 0.00240765019188418 -0.00574753658287971 0.000159554813239088 0.00240765019188418 -0.00574753658287971 0.00629195819226363 0.0149398556521459 0.0134202098120621 0.0732470068203282 0.0290226422993061 0.021278299471353 0.0732470068203282 0.0290226422993061 0.021278299471353
22 "WALKING" 0.000265601642022758 0.000218613557150136 0.00039479901686481 0.0293439759727242 -0.00981939026701766 -0.00389750708479959 0.0293439759727242 -0.00981939026701766 -0.00389750708479959 0.323507921504673 0.189711966857051 0.144494337555458 0.595121316882836 0.395240276464309 0.413064366663031 0.595121316882836 0.395240276464309 0.413064366663031
22 "WALKING_DOWNSTAIRS" 0.00141849405295139 -0.00139613888576389 0.000294617220388021 -0.0518626541392795 0.00208768676215278 -0.0160491663123481 -0.0518626541392795 0.00208768676215278 -0.0160491663123481 0.439588322920621 0.213530423432414 0.124285921118867 0.665821047455731 0.346261650334949 0.350613162863767 0.665821047455731 0.346261650334949 0.350613162863767
22 "WALKING_UPSTAIRS" -0.00601430835381696 -0.00510041642886533 -0.00305340990318824 0.167752684782757 -0.0483635683343601 -0.0312454789041443 0.167752684782757 -0.0483635683343601 -0.0312454789041443 0.353474702504997 0.215282328723973 0.163150403196561 0.609965246972274 0.392870386699777 0.410004935127337 0.609965246972274 0.392870386699777 0.410004935127337
23 "LAYING" -0.000729063383532335 -0.00236934484084245 0.00133816400801823 0.0168469879495419 -0.0138669616618166 0.0109522472029456 0.0168469879495419 -0.0138669616618166 0.0109522472029456 0.0154685643145548 0.00578055420471171 0.00784133554511117 0.0175045551327696 0.0332478639831441 0.00997825039034205 0.0175045551327696 0.0332478639831441 0.00997825039034205
23 "SITTING" -0.000870590634300574 0.00196359416202734 0.0014861886690131 -0.0201973825683039 0.00266690374684812 -0.00963318358883058 -0.0201973825683039 0.00266690374684812 -0.00963318358883058 0.00544490083444055 0.0128488530169198 0.0200053483348454 0.0187982861212824 0.0417341637927351 0.0216965880773901 0.0187982861212824 0.0417341637927351 0.0216965880773901
23 "STANDING" 6.66789921629366e-05 -0.000319638359316291 -0.000756274249433525 -0.00522367153733132 0.00411442715215074 -0.00205534167009802 -0.00522367153733132 0.00411442715215074 -0.00205534167009802 0.00615517640472048 0.00883248549752251 0.0157206682695108 0.0521959306636262 0.0417607773612365 0.0204032656243438 0.0521959306636262 0.0417607773612365 0.0204032656243438
23 "WALKING" -0.000899312020127118 -0.000641854839935117 -0.00167659521103824 -0.0365518319021345 0.00465923770891128 0.0094571146790776 -0.0365518319021345 0.00465923770891128 0.0094571146790776 0.224457244210728 0.152231087021401 0.212395865640463 0.442046582139685 0.966147021179466 0.384886236950709 0.442046582139685 0.966147021179466 0.384886236950709
23 "WALKING_DOWNSTAIRS" 0.00253925381005498 0.000486227303492477 0.00313667148526042 -0.031093243388355 -0.00495213766179398 0.00399546279489294 -0.031093243388355 -0.00495213766179398 0.00399546279489294 0.340662300997561 0.191057215447945 0.22420720765696 0.510134695274093 0.931215196159694 0.385337704219306 0.510134695274093 0.931215196159694 0.385337704219306
23 "WALKING_UPSTAIRS" -0.00568382952625613 -0.00799685445798713 -0.00613870942734375 0.127339505680884 -0.0168068511272365 -0.0526188996441942 0.127339505680884 -0.0168068511272365 -0.0526188996441942 0.247081505996607 0.180223966313005 0.200990693454184 0.392983603759342 0.542709659046739 0.471027517018874 0.392983603759342 0.542709659046739 0.471027517018874
24 "LAYING" -0.000973787020804905 -0.000114011590823394 0.000353927445508898 0.0137240429077718 -0.00957817188605469 0.011240883063432 0.0137240429077718 -0.00957817188605469 0.011240883063432 0.0118206676066413 0.00461607006880891 0.00777956815946245 0.0168058902229336 0.0324024928370416 0.0110525769217756 0.0168058902229336 0.0324024928370416 0.0110525769217756
24 "SITTING" -0.000844946286880375 0.00210468368108286 0.00173976376489108 -0.00819724311048368 -0.000304247718649242 -0.0027833479657832 -0.00819724311048368 -0.000304247718649242 -0.0027833479657832 0.0044746992169031 0.00920635166931864 0.0107488290566089 0.0120513424253895 0.0188877082805819 0.0160997236861449 0.0120513424253895 0.0188877082805819 0.0160997236861449
24 "STANDING" 0.000571486425564266 0.00139500511128444 2.81071229506339e-05 -0.000192109370832654 0.0022957252798793 -0.00407544925582242 -0.000192109370832654 0.0022957252798793 -0.00407544925582242 0.00555919068002549 0.0125177139383254 0.0155635293925433 0.0358879506100518 0.027044663800474 0.0167383701467678 0.0358879506100518 0.027044663800474 0.0167383701467678
24 "WALKING" -0.000122607251185345 -0.00283577161773653 -0.000755922770875539 -0.0276791369560937 0.00383580612878772 0.00480999790343831 -0.0276791369560937 0.00383580612878772 0.00480999790343831 0.173369344453918 0.146233780845371 0.130918794864905 0.366917891364675 0.394594050165022 0.294573905822097 0.366917891364675 0.394594050165022 0.294573905822097
24 "WALKING_DOWNSTAIRS" 0.00227831390532102 0.00134543776216477 0.00115249856201705 -0.0608825992774659 0.00907925993384943 0.0113483894395028 -0.0608825992774659 0.00907925993384943 0.0113483894395028 0.299441316636735 0.15503496074246 0.145894473895894 0.496388099870734 0.396502297250698 0.24861218528175 0.496388099870734 0.396502297250698 0.24861218528175
24 "WALKING_UPSTAIRS" -0.00158572095554555 -0.00422746342698623 -0.00196254279941075 0.119627441872113 -0.014264289788223 -0.0272209411785858 0.119627441872113 -0.014264289788223 -0.0272209411785858 0.214425034179441 0.152609663496876 0.136896397122434 0.369679194448213 0.33230557981753 0.353432007880855 0.369679194448213 0.33230557981753 0.353432007880855
25 "LAYING" -0.0055196531994771 -0.000921155939709975 0.0026026894922149 0.0323865330650111 0.00121868451189148 0.0236280623358345 0.0323865330650111 0.00121868451189148 0.0236280623358345 0.0309468947070471 0.0543883141083633 0.0538726776206147 0.0976883169570014 0.0505213211891048 0.0453209586103265 0.0976883169570014 0.0505213211891048 0.0453209586103265
25 "SITTING" 0.000199015835556418 0.00124229487517572 -0.000281714725440865 -0.00776639433204154 -0.000208080447641226 -0.000466669057989303 -0.00776639433204154 -0.000208080447641226 -0.000466669057989303 0.00405263053321154 0.0107093709276219 0.00929512748945172 0.010487428585751 0.016407818984651 0.0154412597016829 0.010487428585751 0.016407818984651 0.0154412597016829
25 "STANDING" 9.0250402082992e-05 0.00040973962177386 0.000315369828221199 0.00297049700123606 0.0020099217136288 -0.000471026596438978 0.00297049700123606 0.0020099217136288 -0.000471026596438978 0.0040275162072336 0.00949449643937134 0.00938448199846331 0.0266410521551826 0.019803560385856 0.0158399580266176 0.0266410521551826 0.019803560385856 0.0158399580266176
25 "WALKING" 0.000292015385586993 -0.000791808649862753 -0.000142045032347973 0.0124219189608319 -0.00349339046467483 0.000200971334026605 0.0124219189608319 -0.00349339046467483 0.000200971334026605 0.132676876214567 0.144914136002536 0.104250160459671 0.523174418778638 0.305131280195338 0.21389610016353 0.523174418778638 0.305131280195338 0.21389610016353
25 "WALKING_DOWNSTAIRS" 0.00283441407404364 -0.00203453177822468 0.000368416342909483 0.0316273511905655 -0.01208905139375 0.00519699589731681 0.0316273511905655 -0.01208905139375 0.00519699589731681 0.243875002752261 0.148554827692378 0.100502541005873 0.620995719599269 0.36687342761903 0.271513235102471 0.620995719599269 0.36687342761903 0.271513235102471
25 "WALKING_UPSTAIRS" 8.64815500600962e-05 -0.00516550642107644 -0.00591401988219952 0.0858980194822692 -0.0158466448487764 0.0058819984968512 0.0858980194822692 -0.0158466448487764 0.0058819984968512 0.176938959869248 0.134453477387971 0.129536936374028 0.446671315104531 0.435543768629918 0.213208360293401 0.446671315104531 0.435543768629918 0.213208360293401
26 "LAYING" -0.00122203810483697 -0.0010759953551472 0.00109180788306312 0.0109418445104543 -0.00721646111927529 0.0292567790642997 0.0109418445104543 -0.00721646111927529 0.0292567790642997 0.0113458468322338 0.00459815173714061 0.00581340056374734 0.0101211546401659 0.017837669442564 0.0170562177903617 0.0101211546401659 0.017837669442564 0.0170562177903617
26 "SITTING" -0.00398400120259051 0.00524749361931651 0.00358841246638722 -0.00963987647940563 -0.0043909801513778 -0.00673703900600789 -0.00963987647940563 -0.0043909801513778 -0.00673703900600789 0.00799169936040557 0.011846867015611 0.0120169850158947 0.00951202265694971 0.0223395708290005 0.0184414620727279 0.00951202265694971 0.0223395708290005 0.0184414620727279
26 "STANDING" 0.000731848530402027 0.000250362357981419 -0.000637609034096073 0.00323874187317525 0.000542164670334565 -0.00383376694465498 0.00323874187317525 0.000542164670334565 -0.00383376694465498 0.00367036942726512 0.010366252909853 0.00968198395864605 0.0245270008834557 0.0154779902210168 0.0143499709005628 0.0245270008834557 0.0154779902210168 0.0143499709005628
26 "WALKING" 0.000348004589805455 0.000898068456533369 -0.000204603757272246 0.0250968631922934 -0.00442977076982256 -0.000542557285116525 0.0250968631922934 -0.00442977076982256 -0.000542557285116525 0.215794116497439 0.149270469865425 0.122889705819611 0.443297879507467 0.326792843507268 0.314718968971549 0.443297879507467 0.326792843507268 0.314718968971549
26 "WALKING_DOWNSTAIRS" 0.0003521545298125 0.00236678302841562 0.000617083384053125 0.0174531794521506 -0.0117581637511406 -0.00181966372759375 0.0174531794521506 -0.0117581637511406 -0.00181966372759375 0.382839406998407 0.170576613805205 0.131643959673919 0.583996709413718 0.405126204407831 0.325612871824347 0.583996709413718 0.405126204407831 0.325612871824347
26 "WALKING_UPSTAIRS" -0.00100657406355398 -0.00578287271408097 -0.00450446375028474 0.00297007638579546 0.00387346435761364 -0.00627898058804088 0.00297007638579546 0.00387346435761364 -0.00627898058804088 0.27141050432377 0.164163198622099 0.110101420011102 0.393323371623625 0.305847028312446 0.336731132419668 0.393323371623625 0.305847028312446 0.336731132419668
27 "LAYING" -0.000715774459380279 -0.00044510517114584 0.0002008160184178 0.00838708109514896 -0.00968208361351541 0.0143423844917775 0.00838708109514896 -0.00968208361351541 0.0143423844917775 0.00841856814274838 0.00451193532332102 0.00542909205824446 0.0114195163778314 0.0140393294131175 0.0126631975319254 0.0114195163778314 0.0140393294131175 0.0126631975319254
